batchId,startFecha,startHora,startFechaHoraISO,endFecha,endHora,endFechaHoraISO,pn,piezasTotales,startAccum,endAccum,stations_json
D12272025S1C1,12/27/2025,07:00:00,2025-12-27T07:00:00,12/27/2025,15:00:00,2025-12-27T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12272025S2C1,12/27/2025,15:00:00,2025-12-27T15:00:00,12/27/2025,22:30:00,2025-12-27T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12272025S3C1,12/27/2025,22:30:00,2025-12-27T22:30:00,12/28/2025,07:00:00,2025-12-28T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12282025S1C1,12/28/2025,07:00:00,2025-12-28T07:00:00,12/28/2025,15:00:00,2025-12-28T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12282025S2C1,12/28/2025,15:00:00,2025-12-28T15:00:00,12/28/2025,22:30:00,2025-12-28T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12282025S3C1,12/28/2025,22:30:00,2025-12-28T22:30:00,12/29/2025,07:00:00,2025-12-29T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12292025S1C1,12/29/2025,07:00:00,2025-12-29T07:00:00,12/29/2025,15:00:00,2025-12-29T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12292025S2C1,12/29/2025,15:00:00,2025-12-29T15:00:00,12/29/2025,22:30:00,2025-12-29T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12292025S3C1,12/29/2025,22:30:00,2025-12-29T22:30:00,12/30/2025,07:00:00,2025-12-30T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12302025S1C1,12/30/2025,07:00:00,2025-12-30T07:00:00,12/30/2025,15:00:00,2025-12-30T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12302025S2C1,12/30/2025,15:00:00,2025-12-30T15:00:00,12/30/2025,22:30:00,2025-12-30T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12302025S3C1,12/30/2025,22:30:00,2025-12-30T22:30:00,12/31/2025,07:00:00,2025-12-31T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12312025S1C1,12/31/2025,07:00:00,2025-12-31T07:00:00,12/31/2025,15:00:00,2025-12-31T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12312025S2C1,12/31/2025,15:00:00,2025-12-31T15:00:00,12/31/2025,22:30:00,2025-12-31T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D12312025S3C1,12/31/2025,22:30:00,2025-12-31T22:30:00,1/1/2026,07:00:00,2026-01-01T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01012026S1C1,1/1/2026,07:00:00,2026-01-01T07:00:00,1/1/2026,15:00:00,2026-01-01T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01012026S2C1,1/1/2026,15:00:00,2026-01-01T15:00:00,1/1/2026,22:30:00,2026-01-01T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01012026S3C1,1/1/2026,22:30:00,2026-01-01T22:30:00,1/2/2026,07:00:00,2026-01-02T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01022026S1C1,1/2/2026,07:00:00,2026-01-02T07:00:00,1/2/2026,15:00:00,2026-01-02T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01022026S2C1,1/2/2026,15:00:00,2026-01-02T15:00:00,1/2/2026,22:30:00,2026-01-02T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01022026S3C1,1/2/2026,22:30:00,2026-01-02T22:30:00,1/3/2026,07:00:00,2026-01-03T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01032026S1C1,1/3/2026,07:00:00,2026-01-03T07:00:00,1/3/2026,15:00:00,2026-01-03T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01032026S2C1,1/3/2026,15:00:00,2026-01-03T15:00:00,1/3/2026,22:30:00,2026-01-03T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01032026S3C1,1/3/2026,22:30:00,2026-01-03T22:30:00,1/4/2026,07:00:00,2026-01-04T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01042026S1C1,1/4/2026,07:00:00,2026-01-04T07:00:00,1/4/2026,15:00:00,2026-01-04T15:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01042026S2C1,1/4/2026,15:00:00,2026-01-04T15:00:00,1/4/2026,22:30:00,2026-01-04T22:30:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01042026S3C1,1/4/2026,22:30:00,2026-01-04T22:30:00,1/5/2026,07:00:00,2026-01-05T07:00:00,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01052026S1C1,1/5/2026,07:00:00,2026-01-05T07:00:00,1/5/2026,10:45:42 AM,2026-01-05T10:45:42 AM,"WG REA FORD CA029 REWORK EOL",0,0,0,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01052026S1C2,1/5/2026,10:46:42 AM,2026-01-05T10:46:42 AM,1/5/2026,15:00:00,2026-01-05T15:00:00,"WG REA FORD CA029",5,0,5,"[{""station"":""620"",""ok"":6,""nok"":0},{""station"":""730"",""ok"":9,""nok"":0},{""station"":""731"",""ok"":10,""nok"":0},{""station"":""750"",""ok"":13,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":11,""nok"":0},{""station"":""940"",""ok"":11,""nok"":0},{""station"":""960"",""ok"":7,""nok"":0},{""station"":""CHW"",""ok"":1,""nok"":5},{""station"":""CCC"",""ok"":2,""nok"":0},{""station"":""MAT"",""ok"":9,""nok"":0},{""station"":""EOL"",""ok"":5,""nok"":0}]"
D01052026S2C1,1/5/2026,15:00:00,2026-01-05T15:00:00,1/5/2026,22:30:00,2026-01-05T22:30:00,"WG REA FORD CA029",0,5,5,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
D01052026S3C1,1/5/2026,22:30:00,2026-01-05T22:30:00,1/6/2026,07:00:00,2026-01-06T07:00:00,"WG REA FORD CA029",14,5,1,"[{""station"":""620"",""ok"":36,""nok"":0},{""station"":""730"",""ok"":34,""nok"":0},{""station"":""731"",""ok"":34,""nok"":0},{""station"":""750"",""ok"":37,""nok"":0},{""station"":""810"",""ok"":38,""nok"":0},{""station"":""915"",""ok"":28,""nok"":0},{""station"":""940"",""ok"":23,""nok"":0},{""station"":""960"",""ok"":21,""nok"":0},{""station"":""CHW"",""ok"":41,""nok"":3},{""station"":""CCC"",""ok"":36,""nok"":4},{""station"":""MAT"",""ok"":34,""nok"":0},{""station"":""EOL"",""ok"":14,""nok"":0}]"
D01062026S1C1,1/6/2026,07:00:00,2026-01-06T07:00:00,1/6/2026,15:00:00,2026-01-06T15:00:00,"WG REA FORD CA029",760,3,761,"[{""station"":""620"",""ok"":877,""nok"":0},{""station"":""730"",""ok"":880,""nok"":0},{""station"":""731"",""ok"":877,""nok"":1},{""station"":""750"",""ok"":877,""nok"":0},{""station"":""810"",""ok"":883,""nok"":0},{""station"":""915"",""ok"":886,""nok"":0},{""station"":""940"",""ok"":884,""nok"":0},{""station"":""960"",""ok"":769,""nok"":30},{""station"":""CHW"",""ok"":883,""nok"":3},{""station"":""CCC"",""ok"":881,""nok"":2},{""station"":""MAT"",""ok"":880,""nok"":4},{""station"":""EOL"",""ok"":760,""nok"":9}]"
D01062026S2C1,1/6/2026,15:00:00,2026-01-06T15:00:00,1/6/2026,22:30:00,2026-01-06T22:30:00,"WG REA FORD CA029",1211,764,1206,"[{""station"":""620"",""ok"":1250,""nok"":0},{""station"":""730"",""ok"":1252,""nok"":0},{""station"":""731"",""ok"":1252,""nok"":0},{""station"":""750"",""ok"":1251,""nok"":0},{""station"":""810"",""ok"":1252,""nok"":1},{""station"":""915"",""ok"":1238,""nok"":0},{""station"":""940"",""ok"":1227,""nok"":11},{""station"":""960"",""ok"":1214,""nok"":11},{""station"":""CHW"",""ok"":1256,""nok"":7},{""station"":""CCC"",""ok"":1253,""nok"":3},{""station"":""MAT"",""ok"":1254,""nok"":2},{""station"":""EOL"",""ok"":1211,""nok"":4}]"
D01062026S3C1,1/6/2026,22:30:00,2026-01-06T22:30:00,1/7/2026,07:00:00,2026-01-07T07:00:00,"WG REA FORD CA029",1454,1209,1441,"[{""station"":""620"",""ok"":1466,""nok"":0},{""station"":""730"",""ok"":1466,""nok"":0},{""station"":""731"",""ok"":1464,""nok"":0},{""station"":""750"",""ok"":1463,""nok"":0},{""station"":""810"",""ok"":1462,""nok"":0},{""station"":""915"",""ok"":1472,""nok"":0},{""station"":""940"",""ok"":1470,""nok"":1},{""station"":""960"",""ok"":1465,""nok"":0},{""station"":""CHW"",""ok"":1461,""nok"":4},{""station"":""CCC"",""ok"":1469,""nok"":0},{""station"":""MAT"",""ok"":1463,""nok"":4},{""station"":""EOL"",""ok"":1454,""nok"":6}]"
D01072026S1C1,1/7/2026,07:00:00,2026-01-07T07:00:00,1/7/2026,15:00:00,2026-01-07T15:00:00,"WG REA FORD CA029",1415,1444,1407,"[{""station"":""620"",""ok"":1435,""nok"":0},{""station"":""730"",""ok"":1439,""nok"":0},{""station"":""731"",""ok"":1437,""nok"":0},{""station"":""750"",""ok"":1437,""nok"":0},{""station"":""810"",""ok"":1436,""nok"":0},{""station"":""915"",""ok"":1424,""nok"":0},{""station"":""940"",""ok"":1419,""nok"":3},{""station"":""960"",""ok"":1414,""nok"":2},{""station"":""CHW"",""ok"":1432,""nok"":3},{""station"":""CCC"",""ok"":1432,""nok"":0},{""station"":""MAT"",""ok"":1448,""nok"":9},{""station"":""EOL"",""ok"":1415,""nok"":3}]"
D01072026S2C1,1/7/2026,15:00:00,2026-01-07T15:00:00,1/7/2026,22:30:00,2026-01-07T22:30:00,"WG REA FORD CA029",1139,1410,1136,"[{""station"":""620"",""ok"":1149,""nok"":1},{""station"":""730"",""ok"":1150,""nok"":2},{""station"":""731"",""ok"":1150,""nok"":1},{""station"":""750"",""ok"":1149,""nok"":0},{""station"":""810"",""ok"":1150,""nok"":0},{""station"":""915"",""ok"":1148,""nok"":0},{""station"":""940"",""ok"":1149,""nok"":0},{""station"":""960"",""ok"":1143,""nok"":0},{""station"":""CHW"",""ok"":1152,""nok"":12},{""station"":""CCC"",""ok"":1150,""nok"":3},{""station"":""MAT"",""ok"":1154,""nok"":13},{""station"":""EOL"",""ok"":1139,""nok"":5}]"
D01072026S3C1,1/7/2026,22:30:00,2026-01-07T22:30:00,1/8/2026,07:00:00,2026-01-08T07:00:00,"WG REA FORD CA029",1455,0,1,"[{""station"":""620"",""ok"":1466,""nok"":0},{""station"":""730"",""ok"":1467,""nok"":0},{""station"":""731"",""ok"":1465,""nok"":0},{""station"":""750"",""ok"":1466,""nok"":0},{""station"":""810"",""ok"":1465,""nok"":0},{""station"":""915"",""ok"":1465,""nok"":0},{""station"":""940"",""ok"":1463,""nok"":2},{""station"":""960"",""ok"":1459,""nok"":0},{""station"":""CHW"",""ok"":1467,""nok"":18},{""station"":""CCC"",""ok"":1466,""nok"":1},{""station"":""MAT"",""ok"":1467,""nok"":17},{""station"":""EOL"",""ok"":1455,""nok"":6}]"
